Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo
Danny Williams,The Wonderful World Of The Young,1998,-14.517000000000001,8,0.0,0.0,77.072
Seventh Day Slumber,Shattered Life,2005,-5.324,2,0.0,0.0,150.575
Grandpa Jones,Down In Dixie,0,-11.755999999999998,2,0.0,0.0,119.271
Blind Willie Johnson,God Don't Never Change,1989,-16.159000000000002,0,0.0,0.0,95.677
David Arkenstone,The Forgotten Lands,1996,-14.880999999999998,9,0.0,0.0,141.975
It Dies Today,One the road (to Damnation),2006,-4.027,11,0.0,0.0,98.37700000000001
Mario Rosenstock,Munster Song (Best of 2009),0,-8.065,7,0.0,0.0,90.05
Kaskaad,Mohawk Hunt,0,-6.239,4,0.0,0.0,87.507
Ivan Parker,"Then He Said_ ""Sing",0,-9.826,0,0.0,0.0,91.964
New Found Glory,Don't Let Her Pull You Down,2009,-3.301,4,0.0,0.0,192.07
Mar\xc3\xada Elena Walsh,La Mona Jacinta,2000,-12.517000000000001,0,0.0,0.0,131.55200000000002
Mindy McCready,Ten Thousand Angels,1996,-6.1560000000000015,10,0.0,0.0,100.881
Joy Division,Leaders Of Men,1978,-6.021,2,0.0,0.0,150.04
Don Francisco,Overture (Genesis & Job),0,-16.294,0,0.0,0.0,68.53699999999999
Daara J,Le Precipice,0,-7.727,0,0.0,0.0,91.005
Chantal Chamandy,Zindegi,0,-7.489,11,0.0,0.0,84.96
Sin Plomo,Why can't we live together,0,-9.539,7,0.0,0.0,127.955
The Sex Pistols,My Way (Alternate Studio Version),0,-8.016,11,0.0,0.0,89.60700000000001
Aiden,Die Romantic [Live],0,-7.561,7,0.0,0.0,125.65299999999999
Cal Tjader,Along Comes Mary,0,-16.602999999999998,9,0.0,0.0,143.764
Dinosaur Jr.,Does It Float,1985,-5.233,0,0.0,0.0,185.452
Toni Braxton Featuring Babyface,Give U My Heart,2003,-4.225,10,0.0,0.0,103.83200000000001
Winterlight,Daybreak,0,-7.437,0,0.0,0.0,99.99799999999999
themselves,Crayon Sharpener,2003,-13.017000000000001,1,0.0,0.0,167.885
Lloyd Spiegel,The Storm,0,-8.635,9,0.0,0.0,113.397
Ashes to Ashes,Mind On,0,-9.988,1,0.0,0.0,120.986
Asleep At The Wheel,The Letter That Johnny Walker Read,2002,-9.02,11,0.0,0.0,122.166
Big Joe Turner,I Got My Discharge Papers,0,-11.261,0,0.0,0.0,84.90700000000002
Joe Bonamassa,I Know A Place,2010,-7.355,7,0.0,0.0,75.064
Konstantinos Galanos,De Tha Kano Piso,0,-4.7669999999999995,8,0.0,0.0,126.941
Rocky Hill,Hootchie Cootchie Man,0,-6.295,2,0.0,0.0,93.162
Gloria,You are the summer,0,-6.47,2,0.0,0.0,84.978
Public Image Ltd,This Is Not A Love Song,1983,-10.347000000000001,9,0.0,0.0,127.369
Jean-Jacques Goldman,Je Marche Seul (Version Longue),0,-6.662999999999999,7,0.0,0.0,133.058
Leana,Pack Your Bags (Remix by Ralphi Rosario),0,-5.705,9,0.0,0.0,130.923
Roger McGuinn,The Bells Of Rhymney,0,-16.326,1,0.0,0.0,83.897
Madonna,Papa Don't Preach,1986,-3.5789999999999997,5,0.0,0.0,121.948
Tim Exile,Fortress,2009,-6.555,1,0.0,0.0,110.0
Sir Neville Marriner,Two Elegiac Melodies Op. 34: 2. The Last Spring,0,-21.254,7,0.0,0.0,61.63399999999999
Pardesi,Akhan Nay Sharab,0,-12.780999999999999,11,0.0,0.0,90.811
Sane Band,Thats life,0,-15.751,9,0.0,0.0,148.071
The Jam,Start!,1980,-12.793,7,0.0,0.0,144.424
Phantom Planet,The Meantime,2004,-4.507,2,0.0,0.0,122.488
The Jackson Southernaires,No Coward Soldier,0,-11.718,8,0.0,0.0,115.434
Bad Company,Crazy Circles,1979,-8.958,0,0.0,0.0,194.283
Sonora Santanera,Saca La Botella,0,-8.215,2,0.0,0.0,94.257
Dilated Peoples Featuring Black Thought,Hard Hitters,2001,-5.265,7,0.0,0.0,87.32600000000002
Nichols,Fica ma mi,0,-5.609,0,0.0,0.0,167.94099999999997
Samy Deluxe,Die Meisten,2001,-7.557,1,0.0,0.0,85.865
Drop Dead_ Gorgeous,Are You Happy (Album Version),2006,-3.9730000000000003,0,0.0,0.0,200.28900000000002
Cornell Campbell,Just My Imagination,0,-8.85,5,0.0,0.0,88.84299999999998
The Killers,A Dustland Fairytale,2008,-4.808,11,0.0,0.0,134.734
John D. Loudermilk,Somebody Sweet,0,-10.955,7,0.0,0.0,87.714
Organ Donors,Dr Kaotica,0,-3.2769999999999997,8,0.0,0.0,134.07
Hot Boys,Young Riders,0,-6.221,4,0.0,0.0,93.859
Minnie Riperton,Lovin' You,1974,-13.895,9,0.0,0.0,122.83200000000001
Cassie,Long Way 2 Go [Friscia & Lamboy Club],0,-5.007,10,0.0,0.0,82.005
The Pharcyde,I'm That Type Of Ni**a,0,-6.8229999999999995,7,0.0,0.0,104.35700000000001
Tha Liks,Intro,2001,-12.577,11,0.0,0.0,97.06700000000001
Jonathan Edwards / Will Ferrell,Sunshine Anchorman Medley,0,-8.863,10,0.0,0.0,83.985
M\xc3\xb6tley Cr\xc3\xbce,Merry-Go-Round,1981,-7.606,7,0.0,0.0,121.691
Felix Slatkin/Concert Arts Symphonic Band,The Star-Spangled Banner (1998 Digital Remaster),0,-16.154,5,0.0,0.0,92.499
Tampa Red,No Matter How She Done It,0,-12.517999999999999,0,0.0,0.0,109.961
Curt Bois,Lucindy,0,-22.377,0,0.0,0.0,91.568
Cowboy Mouth,My Little Blue One,0,-9.043,2,0.0,0.0,85.26799999999999
Semprini,Rhapsody In Blue (2003 Digital Remaster),0,-18.993,10,0.0,0.0,137.687
Daylight Torn,Sebastian,0,-6.742000000000001,6,0.0,0.0,135.91
Monique Morelli,Mort,0,-16.558,0,0.0,0.0,122.976
Carlos Nu\xc3\xb1ez,Gabriel's Oboe (La Mision),2007,-10.375,11,0.0,0.0,131.986
DJ Slugo,Vulture 4,0,-11.704,1,0.0,0.0,74.985
Yolandita Monge,Soy Un Poco De Ti - Original,0,-11.095,0,0.0,0.0,114.325
John Wesley,Alone Together (Live Acoustic),0,-13.554,4,0.0,0.0,150.986
Mart'n\xc3\xa1lia,Brasil pandeiro,0,-7.956,0,0.0,0.0,96.978
Michael English,Come On Home,0,-10.614,2,0.0,0.0,123.29
Kanye West,Diamonds From Sierra Leone,2005,-5.597,7,0.0,0.0,81.53
The Lord Henry,Is This Legal,0,-5.167999999999998,11,0.0,0.0,142.991
X-Ecutioners featuring Big Pun,The Drama (intro),0,-14.843,1,0.0,0.0,115.49799999999999
Sivuca,Rapaz De Bem,0,-17.45,5,0.0,0.0,181.239
Los Iracundos,La Bambola,0,-10.857000000000001,1,0.0,0.0,125.71700000000001
Floyd Cramer,Near You,1964,-16.438,2,0.0,0.0,83.72399999999998
Antonio Koudele,Track BALLERINA GIRL,0,-14.773,7,0.0,0.0,88.12
Ultra X,Break Em,0,-7.846,1,0.0,0.0,101.458
Mannheim Steamroller,On The Edge Of Forever,0,-19.195999999999998,0,0.0,0.0,109.831
Owsley,Class Clown/Good Old Days (Reprise),1999,-8.022,9,0.0,0.0,95.787
Freedom,Caught - Special Way,0,-12.231,4,0.0,0.0,163.136
Sade,All About Our Love,2000,-8.211,4,0.0,0.0,161.991
Tora Tora,That's Not the Way Love's Supposed to Be,0,-11.475999999999999,7,0.0,0.0,110.494
Little Willie John,Leave My Kitten Alone,1991,-10.978,8,0.0,0.0,105.65299999999999
The Sterns,Second Chance,0,-4.553,9,0.0,0.0,188.481
4Him,Strange Way To Save The World,2000,-12.922,2,0.0,0.0,120.07700000000001
Deep Blue Something,Gammer Gerten's Needle,1995,-7.335,0,0.0,0.0,158.244
Otis Spann,Monkey Faced Woman,0,-24.81,5,0.0,0.0,89.51799999999999
Alias,Standing In The Darkness,0,-10.377,9,0.0,0.0,140.44899999999998
Kevin Max,Baby_ I'm Your Man,2008,-6.968,9,0.0,0.0,88.00200000000002
Pedro Laza Y Sus Pelayeros,La Panadera,0,-7.5,1,0.0,0.0,83.469
Joe Lynn Turner,Two Lights [Bonus Track],0,-6.8210000000000015,3,0.0,0.0,111.94200000000001
Streetwize,Funny,0,-8.067,9,0.0,0.0,79.07600000000002
US Coast Guard Band,Two Ruffles & Flourishes / General's March,0,-13.287,5,0.0,0.0,56.216
Benabar,Porcelaine,2001,-6.711,6,0.0,0.0,140.407
The Presets,Are You The One?,2005,-11.402999999999999,9,0.0,0.0,132.946
Jimmy Wayne,She Runs,0,-6.4239999999999995,5,0.0,0.0,117.14200000000001
Gonzalo Rubalcaba,Peace And Quiet Time,0,-27.621,1,0.0,0.0,85.06
Toby Love,Irreplaceable,0,-5.052,7,0.0,0.0,128.998
Descendents,Cheer,1986,-12.289000000000001,11,0.0,0.0,187.176
James Last,Stuff Like That,0,-9.9,9,0.0,0.0,126.184
Riamiwo,valid,0,-11.321,9,0.0,0.0,63.972
Queens Of The Stone Age,Everybody's Gonna Be Happy,2002,-2.3209999999999997,1,0.0,0.0,88.889
UFO,Cherry,0,-11.982000000000001,7,0.0,0.0,132.43
DJ DLG feat. MC Flipside,Got You Moving,2006,-5.98,11,0.0,0.0,128.007
King Curtis,Lil Brother (LP Version),0,-9.952,3,0.0,0.0,103.579
George Harrison,All Things Must Pass (2009 Digital Remaster),0,-6.466,9,0.0,0.0,122.34100000000001
Pat Green,Threadbare Gypsy Soul,2001,-7.867000000000001,9,0.0,0.0,97.68299999999999
Tam Tam Go!,En La Tierra Caliente,1993,-5.301,9,0.0,0.0,135.151
Lyrics Born,I'm Just Raw (prod Dan the Automator) Main,0,-4.655,7,0.0,0.0,170.047
Jo\xc3\xa3o Gilberto,Manh\xc3\xa3 de Carnaval (Morning of the Carnaval) (Cantando As M\xc3\xbasicas do Film Orfeo do Carnaval),1959,-14.963,0,0.0,0.0,91.493
Daddy Dog,Bluesanova,0,-8.227,4,0.0,0.0,88.861
Foghat,Dead End Street,1980,-5.693,6,0.0,0.0,137.804
Hevia,Tirador (Carlos Jean Remix),2005,-5.811,3,0.0,0.0,124.99799999999999
Stephen Pearcy,Freak,2002,-2.456,6,0.0,0.0,130.28
Mike Bloomfield,One Of These Days,0,-27.749000000000002,7,0.0,0.0,104.53
Goldfinger,Ocean Size (Album Version),0,-6.119,5,0.0,0.0,86.77799999999998
Richard Galliano,Des voiliers (Sur un po\xc3\xa8me de Claude Nougaro),0,-16.8,9,0.0,0.0,124.79799999999999
Furry Lewis,Rock Island Blues,0,-18.712,9,0.0,0.0,146.422
Los Originales De San Juan,Con La Misma Tijera,0,-7.445,0,0.0,0.0,229.22099999999998
Deftones,No Ordinary Love (Remastered LP Version),2005,-6.893,11,0.0,0.0,166.03
Slipknot,Wait And Bleed [Demo],0,-4.035,7,0.0,0.0,178.42700000000005
Pierre Boulez,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",0,-16.958,8,0.0,0.0,152.986
Scott Matthews,City Headache,2006,-16.253,4,0.0,0.0,173.945
Stimulator,78 Stimulator,2004,-5.279,10,0.0,0.0,123.044
Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,0,-30.089000000000002,3,0.0,0.0,82.79899999999998
Jean-Jacques Goldman,"Medley : ""Traces"" (Live)",0,-10.91,0,0.0,0.0,139.286
Organ Donors,Tranceplant,0,-5.035,5,0.0,0.0,146.01
Blind Blake,Ain't Gonna Do That No More,0,-23.706999999999997,5,0.0,0.0,101.91799999999999
Jay P\xc3\xa9rez,Mi Lindo Amor,0,-7.162999999999999,9,0.0,0.0,102.155
Jack Johnson,Times Like These [Live From Red Rocks],0,-9.514,9,0.0,0.0,141.257
Doc Pomus,Fruity Woman,0,-9.675,3,0.0,0.0,81.626
Humble Pie,Rude!/Drum Solo,0,-12.390999999999998,0,0.0,0.0,126.83
X (Australia),It Must Be Me,0,-11.378,5,0.0,0.0,63.64100000000001
The Sonics,On The Road Again,1967,-10.173,7,0.0,0.0,154.246
Leeroy Stagger,House Of Sin,2005,-14.809000000000001,5,0.0,0.0,75.487
Gabriel Grossi,Rebuli\xc3\xa7o,0,-6.595,7,0.0,0.0,200.24900000000002
Slim Harpo,I Love The Life I'm Living,1993,-14.234000000000002,10,0.0,0.0,93.77
Bongzilla,Stone a Pig,2002,-9.929,0,0.0,0.0,102.73899999999999
Arsonists Get All The Girls,Skiff For The Suits,2009,-3.287,7,0.0,0.0,166.40900000000005
Tigertailz,Thrill Pistol,2007,-6.334,2,0.0,0.0,134.056
Chatelaine,Je me sens bien pasta fagioli,0,-8.374,0,0.0,0.0,135.344
Dub Pistols feat. Rodney P & Terry Hall,Peaches (Fear of Theydon remix),0,-6.138999999999999,3,0.0,0.0,121.98299999999999
Les Malpolis,Les Psys,2003,-7.943,5,0.0,0.0,169.333
Klaus Badelt,Dieter's Theme,2007,-12.939,5,0.0,0.0,119.831
Vanessa Bell Armstrong,Walking Miracle,0,-6.269,5,0.0,0.0,122.51100000000001
David Evans,Now Is A Needy Time,0,-8.815,6,0.0,0.0,133.18
Seal,I'm Alive (BT & Sasha Mix),2001,-6.223,2,0.0,0.0,128.45
Fito Paez,Corazon Clandestino,0,-14.585,11,0.0,0.0,162.38
Eddy Arnold,Molly Darling,1956,-16.968,0,0.0,0.0,120.42299999999999
Madonna,4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix],0,-4.876,0,0.0,0.0,104.821
Th\xc3\xa9ophil,De belles,0,-10.007,8,0.0,0.0,122.99
Jennifer Brown,Sweet Remedy,0,-9.654,10,0.0,0.0,144.026
Laura Leon,Sicilienne (by Francis Poulenc),0,-26.045,0,0.0,0.0,84.462
Capleton,When Me A Move,1991,-14.472000000000001,8,0.0,0.0,102.399
Earth,Thrones And Dominions (Album),0,-20.288,2,0.0,0.0,81.30199999999998
EPMD,I'm Mad,1990,-10.031,0,0.0,0.0,109.06200000000001
Easy Star All-Stars,With a Little Dub From My Friends (feat. Luciano and U Roy),2009,-9.311,4,0.0,0.0,183.048
Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,Tristeza (Brazilian Blues),0,-21.090999999999998,9,0.0,0.0,86.71
Miriam Yeung,Hua Yu Ai Li Si,0,-11.126,9,0.0,0.0,88.02
Jos\xc3\xa9lito,Mon dieu,0,-11.34,7,0.0,0.0,100.229
Mel Blanc,Playing James Mason,0,-13.025,8,0.0,0.0,70.608
Samy Deluxe,Sag es sag es feat. Neo,2006,-6.022,10,0.0,0.0,94.31
Santana,Rock Me,0,-9.68,10,0.0,0.0,136.915
Michael Bloomfield,Narrative #2,0,-19.907,9,0.0,0.0,195.46200000000002
Fulanito,Lado A Lado (Bomba Carnaval Mix),0,-6.276,10,0.0,0.0,126.855
Warrior King,Virtuous Woman,2002,-6.5820000000000025,8,0.0,0.0,147.97
Three 6 Mafia,Money Didn't Change Me,2003,-5.718,6,0.0,0.0,155.08
Bert Kaempfert,Happy Safari,1997,-15.94,8,0.0,0.0,139.186
Porter Wagoner,I Can't Be Your Man,0,-12.847000000000001,7,0.0,0.0,109.079
Big Rich,Ballin' (Radio),0,-10.665,9,0.0,0.0,93.976
Agnostic Front,Separate Ways,2002,-3.495,4,0.0,0.0,87.87200000000001
Beenie Man,Bad Man Story,0,-1.9969999999999999,6,0.0,0.0,98.071
Pagan Wanderer Lu,(eskomolto),0,-9.771,2,0.0,0.0,108.829
Die Fantastischen Vier,Was wollen wir noch mehr?,2010,-7.43,10,0.0,0.0,95.863
Devine and emilyPLAY,Turn It Up,0,-3.5060000000000002,2,0.0,0.0,137.976
Blanks77,Final Solution,0,-9.652000000000001,7,0.0,0.0,148.264
Line Renaud,Il N'Etait Pas Sentimental,0,-11.616,4,0.0,0.0,100.869
Julien Clerc,Rolo Le Baroudeur,1971,-12.682,1,0.0,0.0,193.426
DJ Nasty,Child Support,0,-7.114,6,0.0,0.0,149.984
Low Millions,Eleanor,2004,-6.016,5,0.0,0.0,112.897
Heavy D,Chasing Windmills,2008,-5.435,5,0.0,0.0,40.027
Don Francisco,Job's Defiance,0,-15.175,7,0.0,0.0,98.8
NOFX,Linoleum (live),0,-6.6,1,0.0,0.0,191.063
Stew,The Drug Suite,2002,-17.647000000000006,3,0.0,0.0,96.598
Monty,Les Reves D\xc2\xb4enfants,0,-9.675,2,0.0,0.0,133.787
Ricardo Arjona,Ayudame Freud,0,-11.533,6,0.0,0.0,143.67600000000004
Cindy Morgan,Will You Be There? (Live Version),0,-14.966,2,0.0,0.0,71.47800000000002
The Perrys,When They Ring The Bells Of Heaven,0,-9.058,10,0.0,0.0,120.04700000000001
The Marx Brothers,I'm Against It/Horse Feathers,0,-17.125999999999998,2,0.0,0.0,157.93200000000004
Muzsikas,B\xc3\xa9k\xc3\xa1si t\xc3\xa1ncdallamok,0,-2.937,9,0.0,0.0,98.24600000000001
Mongo Santamaria,Boogaloo Wow,0,-9.698,0,0.0,0.0,119.336
Kurt Tepperwein,Einleitung,0,-14.431,4,0.0,0.0,61.618
Chimaira,Army Of Me (Album Version),0,-4.372,4,0.0,0.0,90.021
Unwritten Law,Because Of You (Album Version),2005,-4.26,8,0.0,0.0,103.14200000000001
Muse,Falling Down [Live Acoustic],0,-13.015999999999998,9,0.0,0.0,103.995
Oui Oui,La danse des petits amis,0,-5.546,2,0.0,0.0,125.09299999999999
Eric B. & Rakim,I Know You Got Soul,1987,-12.314,7,0.0,0.0,94.499
David Evans,Skinny Woman (Gravel Road Woman),0,-8.243,9,0.0,0.0,103.546
Kim English,Nite Life (Sound Factory Version),0,-8.304,7,0.0,0.0,84.015
Cockney Rejects,Beginning Of The End,1987,-5.569,9,0.0,0.0,165.62099999999995
Deodato,Latin Flute,0,-11.47,0,0.0,0.0,88.62700000000002
Nicholas Hooper,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")",0,-29.51,8,0.0,0.0,93.633
Wyclef Jean,Jean Dominique Intro,2004,-12.919,7,0.0,0.0,142.666
Swami,Tonight,2009,-6.066,11,0.0,0.0,91.988
George Jones,These Old Eyes Have Seen It All,0,-15.497,4,0.0,0.0,104.346
Atreyu,Shameful (LP Version),0,-3.161,0,0.0,0.0,161.033
Champion Jack Dupree,When I Left Home,0,-13.757,5,0.0,0.0,105.291
Airto Moreira,Hala_ Tumba And Timbal,2003,-12.589,1,0.0,0.0,164.33
Archie Bell and The Drells,I've Been Trying,2004,-14.477,6,0.0,0.0,100.92200000000001
Penguin Caf\xc3\xa9 Orchestra,Southern Jukebox Music (Live) (2001 Digital Remaster),0,-17.448,2,0.0,0.0,124.51299999999999
Los Nakos,Juana Democracia / Calipso Del Tlc,0,-11.595999999999998,6,0.0,0.0,201.459
Hall & Oates,Fall in Philadelphia,1972,-11.314,8,0.0,0.0,153.80200000000005
Cocoa Tea,Getting Closer,1993,-8.081,11,0.0,0.0,110.706
Elephant Man,Head Gone/Wine Up Uh Self (Album Version),2003,-7.473,6,0.0,0.0,80.521
Mary Black,Flesh And Blood,1993,-8.997,7,0.0,0.0,120.17200000000001
Dobet Gnahor\xc3\xa9,Evigne,2010,-12.378,2,0.0,0.0,108.15299999999999
Big Mike Griffin,The Last Thing I Need,0,-7.875,5,0.0,0.0,86.164
Ashes to Ashes,Bury Me,0,-8.892000000000003,7,0.0,0.0,164.972
Cam'Ron,Bubble Music,2004,-3.387,4,0.0,0.0,161.739
Kathy Troccoli with Aaron Jeoffrey,I Remember/Great Is Thy Faithfulness,0,-13.52,0,0.0,0.0,65.90100000000001
David Tao,Total Vision,0,-19.252,2,0.0,0.0,161.986
Blessid Union Of Souls,Healing,0,-9.931000000000001,7,0.0,0.0,155.982
Open Hand,Tough Guy,2004,-6.09,0,0.0,0.0,144.002
John Michael Talbot,I Will Hear (Psalm 85),0,-15.355,5,0.0,0.0,100.455
Jeff Scott Soto,If This Is The End,2004,-8.061,0,0.0,0.0,105.837
The Del McCoury Band,It's Surprising What the Lord Can Do,2006,-8.472999999999999,11,0.0,0.0,208.567
Cassidy featuring R. Kelly,Hotel,0,-9.181000000000001,0,0.0,0.0,182.456
Jeff Scott Soto,Funky Medley,0,-5.221,8,0.0,0.0,119.291
Memphis Jug Band,Spider's Nest Blues,2005,-27.737,3,0.0,0.0,94.853
Kraftwerk,Tour De France \xc3\x89tape 3 (2009 Digital Remaster),0,-13.970999999999998,3,0.0,0.0,140.042
K.A.L.I.,Climax ft St. Cyr,0,-10.477,10,0.0,0.0,96.037
Doug MacLeod,Angel In Hell,0,-13.443,2,0.0,0.0,169.797
Non Stop DJs,Hoes & Discos,2004,-9.868,6,0.0,0.0,150.958
Jesse Malin,Harmony,2008,-6.393,1,0.0,0.0,139.009
Gall_ France,Mein Herz kann man nicht kaufen,2006,-9.18,4,0.0,0.0,131.612
Frank Sinatra,Quiet Nights Of Quiet Stars [Corcovado] [The Frank Sinatra Collection],1967,-18.197,9,0.0,0.0,107.59700000000001
Stargarden,Trybal,2004,-19.877,9,0.0,0.0,131.85
Mister Ries,Fuck You,0,-14.365,11,0.0,0.0,160.006
Birdapres,None Missing,0,-7.459,4,0.0,0.0,150.08700000000005
Mavado,Sadness,2007,-5.318,7,0.0,0.0,135.733
(hed) p.e.,A Soldiers Intro,0,-19.408,2,0.0,0.0,106.681
Controlled Dissonance,All Purpose Experiment,0,-20.105,8,0.0,0.0,0.0
Porcupine Tree,Music For The Head,1991,-25.745,5,0.0,0.0,44.816
Ma Rainey,Night Time Blues,2005,-16.358,10,0.0,0.0,85.506
Basement Jaxx,Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix),0,-4.523,3,0.0,0.0,197.011
Arthur Brown,Time / Confusion,1968,-11.547,0,0.0,0.0,71.077
The Reverend Peyton's Big Damn Band,My Old Man Boogie,2006,-6.9879999999999995,0,0.0,0.0,118.167
Conway Twitty,Slow Hand (LP Version),0,-12.812999999999999,2,0.0,0.0,106.40700000000001
Gorillaz,Dirty Harry (Single Edit),2005,-8.21,6,0.0,0.0,96.179
The Sun Harbor's Chorus-Documentary Recordings,Marine's hymn,0,-15.81,7,0.0,0.0,124.39299999999999
The Motors,Dancing The Night Away,1977,-9.897,4,0.0,0.0,149.629
Photek,Junk,2000,-6.282,8,0.0,0.0,115.014
David Rose,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster),0,-13.175999999999998,0,0.0,0.0,109.059
Montserrat Caball\xc3\xa9/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,Don Carlo (2000 Digital Remaster): Tu che le vanit\xc3\xa0 (Elisabetta),0,-22.06,1,0.0,0.0,71.609
Kaija Koo,Viimeiset hitaat,1995,-13.012,0,0.0,0.0,115.671
Monomonkey,Where To Hide?,0,-5.127999999999999,0,0.0,0.0,155.906
Constance Demby,Javalon,1989,-8.273,6,0.0,0.0,85.155
Konexion,Apostasie,0,-4.4910000000000005,4,0.0,0.0,91.008
Vangelis,Heaven And Hell (Part II),0,-15.357000000000001,8,0.0,0.0,88.34100000000002
Abysmal Dawn,Programmed to Consume,2008,-6.405,8,0.0,0.0,126.428
Slum Village,The Things You Do,0,-5.216,11,0.0,0.0,89.95700000000002
Maurice Larcange,Le R\xc3\xa9cit De Cassard,0,-10.908,7,0.0,0.0,136.786
Aram Shelton,All Dressed Up,0,-9.479,4,0.0,0.0,113.031
\xc3\x84I-TIEM,Auf die Fresse_ fertig_ los,0,-13.277000000000001,11,0.0,0.0,140.084
Luisito Rosario,1 - 800 - Quiereme - Remix,0,-6.572,8,0.0,0.0,153.251
Laurie Berkner,I've Been Working on the Railroad,2001,-15.304,0,0.0,0.0,171.743
The Box Tops,I Can Dig It,1968,-11.669,4,0.0,0.0,93.773
Firehouse,Don't Treat Me Bad,1990,-7.178,3,0.0,0.0,109.993
Little Joe & The Thrillers,Peanuts,0,-7.2170000000000005,5,0.0,0.0,138.876
George Michael,Amazing,2004,-6.694,10,0.0,0.0,128.407
Tilman Sillescu,Escape From The Underrealm,2008,-10.844000000000001,3,0.0,0.0,120.381
Serpentine,Boy & Girl (Feat. Fiona Daniel),0,-5.9270000000000005,9,0.0,0.0,97.536
Peter Tosh & Winston Scotland,Maga Dog/ Skanky Dog (Album),0,-13.002,7,0.0,0.0,143.85
Sister Hazel,Concede,1997,-6.322,2,0.0,0.0,142.893
Sonic Subjunkies,Djungelstadt,1994,-6.31,1,0.0,0.0,143.267
Home Town Hero,Bleeds In Blue (Album Version),2002,-2.863,1,0.0,0.0,156.202
Lara,La Pieuvre,0,-11.017000000000001,9,0.0,0.0,125.1
Bobby Pulido,Mi Coraz\xc3\xb3n Y Mi Mente,1999,-8.974,2,0.0,0.0,160.67
Grandpa Jones,You Make Our Shack A Mansion,0,-11.446,8,0.0,0.0,114.546
Beogradski Sindikat,Slatke male maloletnice,2002,-7.763,9,0.0,0.0,100.01700000000001
John Sebastian,Freezin' From The Inside Out,2001,-13.452,9,0.0,0.0,71.952
Sharon Shannon,Gaffo's Ball,2007,-10.001,3,0.0,0.0,234.334
Sapo,Eduardo,2003,-6.8660000000000005,6,0.0,0.0,166.002
Elizabeth Cotten,Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You,0,-17.762999999999995,2,0.0,0.0,127.387
The White Stripes,Blue Orchid,2005,-9.385,1,0.0,0.0,152.785
Livio Minafra,Campane,0,-20.974,7,0.0,0.0,137.754
Hinge,Pray The I Miss,0,-32.986999999999995,10,0.0,0.0,137.741
Roy Drusky,Second Hand Rose,0,-18.865,2,0.0,0.0,133.838
Fixx_ The,These Foolish Things,0,-18.063,6,0.0,0.0,83.413
Talib Kweli,Everything Man (Album Version),2007,-9.577,8,0.0,0.0,89.65799999999999
Van Halen,Why Can't This Be Love (Remastered Version),0,-5.5710000000000015,0,0.0,0.0,88.471
Leroy Hutson,Could This Be Love,1974,-14.822000000000001,10,0.0,0.0,117.001
Ras Michael and the Sons of Negus,Ethiopian Anthem,1978,-8.258,8,0.0,0.0,162.618
Musical Youth,Never Gonna Give You Up,1982,-8.972000000000003,7,0.0,0.0,85.77600000000002
Nicolas Bacchus,Josy,2002,-8.121,0,0.0,0.0,133.812
Avril Lavigne,Unwanted,2001,-4.377,2,0.0,0.0,162.025
Grupo Batuque,Percussio Livre,0,-11.402999999999999,10,0.0,0.0,148.975
Vince Guaraldi,Peppermint Patty (LP Version),0,-13.394,10,0.0,0.0,139.768
Jim Kweskin_ The Jug Band,Fishing Blues,0,-7.882999999999999,11,0.0,0.0,147.05700000000004
The Mad Capsule Markets,Loud Up!!,2004,-4.279,5,0.0,0.0,170.94
Static-X,Control It (Album Version),2003,-3.261,6,0.0,0.0,144.017
Goose,Everybody,2006,-1.814,11,0.0,0.0,130.05200000000002
Marlene Dietrich,A Guy What Takes His Time En Anglais,0,-12.442,0,0.0,0.0,81.67399999999998
Big Maybelle,New Kind Of Mambo,0,-8.052,6,0.0,0.0,145.105
Lara & Reyes,Amor De Lejos,0,-7.82,0,0.0,0.0,109.509
Virus,Be Elevator,0,-6.56,0,0.0,0.0,155.091
The Gone Jackals,Is It Clean (Ethereal - Progressive),0,-14.87,4,0.0,0.0,119.52600000000001
Fiona Sit,She Hui Ge (Movie 2nd Song - Love Undercover 3),0,-11.389000000000001,0,0.0,0.0,84.01700000000002
Solistiyhtye Suomi,Yksin\xc3\xa4isin,2002,-9.4,10,0.0,0.0,134.48
Goldfish,This is How It Goes (Timmy Trumpet Remix),0,-8.14,0,0.0,0.0,128.004
Jope Ruonansuu,Aulis Gerlander,2004,-5.062,4,0.0,0.0,124.985
Danny Wright,So Still (Album Version),0,-19.97,0,0.0,0.0,182.58900000000003
Danny Williams,I Talk To The Trees,0,-10.908,7,0.0,0.0,96.11200000000001
